recorded_amine,score_amine,counterfactual_amide,score_amide
O=Cc1ccc(CNCCc2ccccc2Br)cc1,3.977736,O=Cc1ccc(C(=O)NCCc2ccccc2Br)cc1,4.337727
Nc1ccc(CN(C[C@@H]2CCCN2)c2cccc3ccn(CC4CC4)c23)cc1N,5.148038,Nc1ccc(C(=O)N(C[C@@H]2CCCN2)c2cccc3ccn(CC4CC4)c23)cc1N,5.383252
Nc1ccc(CNc2cc(CNc3cccc(-c4cccnc4)c3O)ccc2O)cc1O,5.376356,Nc1ccc(C(=O)Nc2cc(CNc3cccc(-c4cccnc4)c3O)ccc2O)cc1O,5.442091
Nc1ccccc1CNc1cccc(-c2ccc(NCc3ccc(C=O)cc3)cc2)c1,5.780402,Nc1ccc(-c2cccc(NCc3ccccc3NC(=O)c3ccc(C=O)cc3)c2)cc1,5.964198
Nc1ccccc1CNc1ccc(C(=O)O)cc1Br,3.632447,Nc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1Br,3.730729
c1cc(NC[C@H]2CCCN2)c2[nH]ccc2c1,3.607883,O=C(Nc1cccc2cc[nH]c12)[C@H]1CCCN1,5.205379
O=C=Nc1ccc(-c2cccc(Nc3cc(NC[C@@H]4Cc5ccccc5CN4)[nH]n3)c2)cc1,6.73789,O=C=Nc1ccc(-c2cccc(Nc3cc(NC(=O)[C@@H]4Cc5ccccc5CN4)[nH]n3)c2)cc1,6.900413
Fc1ccc(-c2cc(NCc3ccc4nc(C5CNC5)oc4c3)[nH]n2)cc1,7.597456,O=C(Nc1cc(-c2ccc(F)cc2)n[nH]1)c1ccc2nc(C3CNC3)oc2c1,7.565873
O=C(Nc1ccnc2ccccc12)[C@H](NC[C@@H]1Cc2ccccc2CN1)c1ccccc1,6.673209,O=C(N[C@@H](C(=O)Nc1ccnc2ccccc12)c1ccccc1)[C@@H]1Cc2ccccc2CN1,6.796971
OB(O)c1cccc(NCc2ccc(NCc3ccccn3)c(O)c2)c1,4.293463,O=C(Nc1cccc(B(O)O)c1)c1ccc(NCc2ccccn2)c(O)c1,4.477485
Nc1ccccc1CN1CCNCC1,2.958823,Nc1ccccc1C(=O)N1CCNCC1,3.508868
C[C@@H](NC[C@H]1CCCN1Cc1ccc2oc(-c3ccc(CCl)cc3)nc2c1)c1ccccc1,6.301241,C[C@@H](NC(=O)[C@H]1CCCN1Cc1ccc2oc(-c3ccc(CCl)cc3)nc2c1)c1ccccc1,6.637951
Oc1cc(Nc2cccc3ccn(CC4CC4)c23)ccc1NCc1ccc(CNC23CC(C2)C3)cc1,7.226571,O=C(NC12CC(C1)C2)c1ccc(CNc2ccc(Nc3cccc4ccn(CC5CC5)c34)cc2O)cc1,7.250412
Nc1ccc(CNc2ccccc2-c2nc3cc(C(=O)O)ccc3o2)cc1O,4.871118,Nc1ccc(C(=O)Nc2ccccc2-c2nc3cc(C(=O)O)ccc3o2)cc1O,4.774638
O=C(NC12CC(C1)C2)c1cccc(-c2nc3ccc(CNc4cc(Br)n[nH]4)cc3o2)c1,7.051253,O=C(Nc1cc(Br)n[nH]1)c1ccc2nc(-c3cccc(C(=O)NC45CC(C4)C5)c3)oc2c1,7.089853
Nc1c(O)cccc1CNC1(C(=O)O)CCC1,3.246938,NC1(C(=O)Nc2c(O)cccc2C(=O)O)CCC1,3.034291
c1cc(CNCCc2cn(CC3CC3)c3ccccc23)cc(-c2nc3cc(-c4nnnn4CC4CC4)ccc3o2)c1,7.844905,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cccc(-c2nc3cc(-c4nnnn4CC4CC4)ccc3o2)c1,8.061557
O=C(O)c1ccc(Cn2nnc(-c3ccc4[nH]cc(CNc5cc(CNC67CC(C6)C7)ccc5O)c4c3)n2)cc1,6.404986,O=C(O)c1ccc(Cn2nnc(-c3ccc4[nH]cc(CNc5cc(C(=O)NC67CC(C6)C7)ccc5O)c4c3)n2)cc1,6.633429
O=C(Nc1cc(-c2cccc(NCc3cccc4oc([C@H]5CCCN5)nc34)c2)n[nH]1)C1CNC1,8.080948,O=C(Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1)c1cccc2oc([C@H]3CCCN3)nc12,7.88695
C[C@H](NC(=O)c1ccc(Cn2ccc3cccc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)c32)cc1)c1ccccc1,7.622484,C[C@H](NC(=O)c1ccc(Cn2ccc3cccc(NC(=O)c4ccc(-c5nnn(CC6CC6)n5)nc4)c32)cc1)c1ccccc1,7.835194
Cc1cc(Br)cnc1NCC1CNC1,4.166646,Cc1cc(Br)cnc1NC(=O)C1CNC1,5.124028
O=C(N(Cc1cn(CC2CC2)nn1)Cc1c[nH]c2ccccc12)C1(NC[C@@H]2Cc3ccccc3CN2)CCC1,7.130626,O=C(NC1(C(=O)N(Cc2cn(CC3CC3)nn2)Cc2c[nH]c3ccccc23)CCC1)[C@@H]1Cc2ccccc2CN1,7.10433
O=C(O)c1ccc(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)c(O)c1,6.592463,O=C(O)c1ccc(NC(=O)c2ccc(CO[C@H]3CN4CCC3CC4)cc2)c(O)c1,6.453765
O=C(NC1CC1)c1cccc(O)c1NCc1ccc2nc(C3CCN(C[C@@H]4Cc5ccccc5CN4)CC3)oc2c1,7.425943,O=C(NC1CC1)c1cccc(O)c1N(Cc1ccc2nc(C3CCNCC3)oc2c1)C(=O)[C@@H]1Cc2ccccc2CN1,6.662146
O=C(O)C1CN(C[C@@H]2CCCN2C(=O)c2ccc(F)cc2)C1,4.316895,O=C(O)C1CN(C(=O)[C@@H]2CCCN2C(=O)c2ccc(F)cc2)C1,4.972448
Nc1c(O)cccc1CN[C@H](c1ccccc1)c1nc2cc(C(=O)O)ccc2[nH]1,4.745258,N[C@H](c1ccccc1)c1nc2cc(C(=O)Nc3c(O)cccc3C(=O)O)ccc2[nH]1,5.00515
COc1ccc(NCC2CCN2)c(NC[C@@H]2C[C@@H](OCc3ccc(-c4nnn(CC5CC5)n4)cc3)CN2)c1,7.523917,COc1ccc(NCC2CCN2)c(NC(=O)[C@@H]2C[C@@H](OCc3ccc(-c4nnn(CC5CC5)n4)cc3)CN2)c1,7.605279
N#Cc1cccc(C(=O)Cn2cc(CNCc3ccc(N)c(N)c3)c3ccccc32)c1,4.345063,N#Cc1cccc(C(=O)Cn2cc(CNC(=O)c3ccc(N)c(N)c3)c3ccccc32)c1,4.811376
Cc1cnc(F)cc1-c1cccc(NCc2ccc(N)c(O)c2)c1,4.721887,Cc1cnc(F)cc1-c1cccc(NC(=O)c2ccc(N)c(O)c2)c1,4.888726
O=C(O)c1cccc(O)c1NC[C@H]1CCCN1,3.068242,O=C(O)c1cccc(O)c1NC(=O)[C@H]1CCCN1,4.02956
c1cc(-c2cc(NC[C@@H]3Cc4ccccc4CN3Cc3c[nH]c4ccccc34)[nH]n2)cc(-c2nnn(CC3CC3)n2)c1,7.814019,O=C(Nc1cc(-c2cccc(-c3nnn(CC4CC4)n3)c2)n[nH]1)[C@@H]1Cc2ccccc2CN1Cc1c[nH]c2ccccc12,7.757031
O=C(O)c1cccc(N(CCc2cn(CC3CC3)c3ccccc23)CC2CNC2)n1,5.924302,O=C(O)C1CN(C(=O)c2cccc(NCCc3cn(CC4CC4)c4ccccc34)n2)C1,6.604962
Nc1ccc(-c2ccc(NCc3ccc(N)c(O)c3)cc2)cc1,5.029014,Nc1ccc(-c2ccc(NC(=O)c3ccc(N)c(O)c3)cc2)cc1,5.322826
Nc1ccc(-c2cccc(CNc3ccccc3C(=O)O)c2)cc1,4.873548,Nc1ccc(-c2cccc(C(=O)Nc3ccccc3C(=O)O)c2)cc1,5.156485
O=C(NC1CC1)c1ccc2nc(-c3cccc(CNc4ccnc5ccccc45)c3)[nH]c2c1,7.438579,O=C(Nc1ccnc2ccccc12)c1cccc(-c2nc3ccc(C(=O)NC4CC4)cc3[nH]2)c1,7.440098
Nc1ccc(C(=O)N2CCC[C@@H]2CNc2cccc3cc[nH]c23)cc1N,5.134395,Nc1ccc(C(=O)N2CCC[C@@H]2C(=O)Nc2cccc3cc[nH]c23)cc1N,5.419018
O=C(O)C1CCN1Cc1ccc(NCC2CNC2)c(NCc2ccc3nc(C4CNC4)oc3c2)c1,7.154036,O=C(Nc1ccc(CN2CCC2C(=O)O)cc1NCc1ccc2nc(C3CNC3)oc2c1)C1CNC1,7.14613
O=C(O)c1cccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.223686,O=C(O)c1cccc(-c2ccc(NC(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,7.142403
c1cc(Cn2nnnc2-c2ccc3oc([C@H]4CCCN4)nc3c2)ccc1CNC12CC(C1)C2,7.417307,O=C(NC12CC(C1)C2)c1ccc(Cn2nnnc2-c2ccc3oc([C@H]4CCCN4)nc3c2)cc1,7.351548
Nc1cc(CNC23CC(C2)C3)ccc1NC(=O)c1ccc(CNCCc2cn(CC3CC3)c3ccccc23)cc1,7.730969,Nc1cc(C(=O)NC23CC(C2)C3)ccc1NC(=O)c1ccc(CNCCc2cn(CC3CC3)c3ccccc23)cc1,7.564065
Nc1ccc(CNc2ccc(-c3ccc(NC(=O)C4CNC4)cc3)cc2N)cc1O,6.492665,Nc1ccc(C(=O)Nc2cc(-c3ccc(NC(=O)C4CNC4)cc3)ccc2N)cc1O,6.445158
COc1ccc(CNCc2cccc(C3NCCc4ccccc43)c2)cc1,6.616991,COc1ccc(CNC(=O)c2cccc(C3NCCc4ccccc43)c2)cc1,7.070013
Nc1ccccc1CNC12CC(C1)C2,4.703122,Nc1ccccc1C(=O)NC12CC(C1)C2,4.723258
c1cc(NCc2ccc3oc(C4CNC4)nc3c2)cc(-c2cnc(NCCc3c[nH]c4ccccc34)nc2)c1,7.823447,O=C(Nc1cccc(-c2cnc(NCCc3c[nH]c4ccccc34)nc2)c1)c1ccc2oc(C3CNC3)nc2c1,7.786166
Nc1cc(C(=O)O)ccc1NCc1cccc(-c2ccc3oc(C4CCN4)nc3c2)c1,6.653059,Nc1cc(C(=O)O)ccc1NC(=O)c1cccc(-c2ccc3oc(C4CCN4)nc3c2)c1,6.486422
O=C(O)c1ccc2nc(-c3ccc(CNc4ccc(-c5cccc(NCC6CCN6)c5)cc4)cc3)oc2c1,7.576181,O=C(O)c1ccc2nc(-c3ccc(CNc4ccc(-c5cccc(NC(=O)C6CCN6)c5)cc4)cc3)oc2c1,7.668962
N[C@@H](CNc1cc(CNCc2cn(Cc3ccc(C(=O)NC4CC4)cc3)c3ccccc23)ccc1O)c1ccccc1,6.865998,N[C@@H](C(=O)Nc1cc(CNCc2cn(Cc3ccc(C(=O)NC4CC4)cc3)c3ccccc23)ccc1O)c1ccccc1,7.270502
ClCc1ccc(CN2CCC2c2nc3ccc(-c4cccnc4)cc3o2)cc1,6.131341,O=C(c1ccc(CCl)cc1)N1CCC1c1nc2ccc(-c3cccnc3)cc2o1,6.043469
c1cc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)cc(-c2nnn(CC3CC3)n2)c1,8.198156,O=C(Nc1cc(-c2cccc(-c3nnn(CC4CC4)n3)c2)n[nH]1)[C@@H]1Cc2ccccc2CN1,8.00738
O=C(O)c1ccc2nc(-c3ccccc3Cn3ccc4cccc(NC[C@@H]5Cc6ccccc6CN5)c43)oc2c1,6.51471,O=C(O)c1ccc2nc(-c3ccccc3Cn3ccc4cccc(NC(=O)[C@@H]5Cc6ccccc6CN5)c43)oc2c1,6.838546
N[C@@H](Cc1c[nH]c2ccccc12)CN1CCC(Nc2ccccc2O)CC1,3.966148,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(c1ccccc1O)C1CCNCC1,3.848735
OB(O)c1cccc(NCc2ccccc2NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)c1,6.185694,O=C(Nc1ccccc1CNc1cccc(B(O)O)c1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,6.355896
Nc1ccc(CNc2c(O)cccc2CNc2nc(F)nc3[nH]cnc23)cc1O,4.284528,Nc1ccc(C(=O)Nc2c(O)cccc2CNc2nc(F)nc3[nH]cnc23)cc1O,4.464356
O=C(O)[C@H](NCc1ccc(COCC2CNC2)cc1)c1ccccc1,5.681973,O=C(N[C@@H](C(=O)O)c1ccccc1)c1ccc(COCC2CNC2)cc1,6.084121
C[C@@H](NCc1ccccc1Cn1nnc(-c2ccc3oc(-c4ccc(CCl)cc4)nc3c2)n1)c1ccccc1,6.225339,C[C@@H](NC(=O)c1ccccc1Cn1nnc(-c2ccc3oc(-c4ccc(CCl)cc4)nc3c2)n1)c1ccccc1,6.535136
N#Cc1ccc(CN2CCC(C(=O)O)CC2)cn1,3.855449,N#Cc1ccc(C(=O)N2CCC(C(=O)O)CC2)cn1,4.017383
O=C(O)C1CN(CC2CCN2)C1,3.180469,O=C(O)C1CCN1C(=O)C1CNC1,4.876725
O=C(NCc1ccccc1)c1ccc(NCC2CN(Cc3ccc(-c4nnn(CC5CC5)n4)nc3)C2)c(O)c1,7.669513,O=C(NCc1ccccc1)c1ccc(N(CC2CNC2)C(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)c(O)c1,7.174689
Nc1cccc(-c2ccc(NCc3ccc4[nH]c(C5CNC5)nc4c3)c(NCC3CCN3)c2)c1,7.418235,Nc1cc(-c2cccc(NC(=O)C3CCN3)c2)ccc1NCc1ccc2[nH]c(C3CNC3)nc2c1,7.877716
O=C(Nc1ccnc2ccccc12)c1ccc2oc(-c3ccccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1,7.844389,O=C(Nc1ccccc1-c1nc2cc(C(=O)Nc3ccnc4ccccc34)ccc2o1)c1ccc(-c2nnn(CC3CC3)n2)nc1,5.9287
Brc1nc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)cs1,6.038597,O=C(Nc1cccc(-c2csc(Br)n2)c1)[C@@H]1Cc2ccccc2CN1,6.366134
Nc1cccc(-c2cccc(NCc3ccc4nc(C5CNC5)[nH]c4c3)c2NC(=O)[C@@H]2CCCNC2)c1,7.13301,Nc1cccc(-c2cccc(NC(=O)c3ccc4nc(C5CNC5)[nH]c4c3)c2)c1NC(=O)[C@@H]1CCCNC1,7.112881
CC(=O)c1cccc(-c2cncc(CN(C(=O)C3(NCC4CCN4)CCC3)c3ccnc4ccccc34)c2)c1,6.380145,CC(=O)c1cccc(-c2cncc(CN(C(=O)C3(NC(=O)C4CCN4)CCC3)c3ccnc4ccccc34)c2)c1,6.318518
O=C(NC1CC1)c1ccc(Cn2nnc(-c3cccc(-c4cc(NCC5CNC5)[nH]n4)c3)n2)cc1,7.973943,O=C(NC1CC1)c1ccc(Cn2nnc(-c3cccc(-c4cc(NC(=O)C5CNC5)[nH]n4)c3)n2)cc1,8.089171
O=C(NC1CC1)c1ccc2[nH]c(-c3ccc(Cn4cc(CNC[C@@H]5Cc6ccccc6CN5)c5ccccc54)cc3)nc2c1,7.935857,O=C(NC1CC1)c1ccc2[nH]c(-c3ccc(Cn4cc(CNC(=O)[C@@H]5Cc6ccccc6CN5)c5ccccc54)cc3)nc2c1,7.97509
Cc1cc(-c2cccc(NCc3cccc(C(=O)NC4CC4)c3)c2)cnc1NC[C@@H]1Cc2ccccc2CN1,7.971743,Cc1cc(-c2cccc(NCc3cccc(C(=O)NC4CC4)c3)c2)cnc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.853351
O=C(Nc1cc(-c2cn(CC3CC3)nn2)ccc1NC[C@@H]1Cc2ccccc2CN1)N1CCNCC1,7.105998,O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1NC(=O)N1CCNCC1)[C@@H]1Cc2ccccc2CN1,5.885743
Nc1ccc(CNc2ccc(CNc3ccc(Br)cc3N)cc2O)cc1N,4.603046,Nc1ccc(C(=O)Nc2cc(Br)ccc2NCc2ccc(N)c(O)c2)cc1N,4.372408
O=C(NC1CC1)c1ccc(CNc2cc(-c3cccc(NC[C@@H]4Cc5ccccc5CN4)c3)n[nH]2)cc1,8.126239,O=C(NC1CC1)c1ccc(CNc2cc(-c3cccc(NC(=O)[C@@H]4Cc5ccccc5CN4)c3)n[nH]2)cc1,8.008594
Nc1ccccc1CN[C@H](C(=O)O)c1ccccc1,3.496377,N[C@H](C(=O)Nc1ccccc1C(=O)O)c1ccccc1,4.424143
O=C(O)[C@H](Cc1c[nH]c2ccccc12)NCc1ccc(-c2nnn(CC3CC3)n2)nc1,6.19556,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.392373
c1cc(NCc2ccc3oc(C4CCNCC4)nc3c2)c2[nH]ccc2c1,6.286253,O=C(Nc1cccc2cc[nH]c12)c1ccc2oc(C3CCNCC3)nc2c1,6.619476
C[C@@H](NC(=O)N1CC(N(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)Cc2c[nH]c3ccccc23)C1)c1ccccc1,7.475225,C[C@@H](NC(=O)N1CC(N(Cc2c[nH]c3ccccc23)C(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)C1)c1ccccc1,6.448407
O=Cc1cccc(CNc2cccc(B(O)O)c2)c1,3.166397,O=Cc1cccc(C(=O)Nc2cccc(B(O)O)c2)c1,3.441796
COc1ccccc1CNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)C1CN(Cc2ccc3oc(C4CNC4)nc3c2)C1,7.214596,COc1ccccc1CNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)C1CN(C(=O)c2ccc3oc(C4CNC4)nc3c2)C1,6.663732
O=C(O)c1ccc2nc(-c3ccc4oc([C@@H]5CCCN5Cc5ccc(F)cc5)nc4c3)oc2c1,6.05791,O=C(O)c1ccc2nc(-c3ccc4oc([C@@H]5CCCN5C(=O)c5ccc(F)cc5)nc4c3)oc2c1,6.031109
O=C(O)c1ccc(CNc2cc(Br)ccc2NCc2ccc(-c3nnn(CC4CC4)n3)nc2)cc1,6.557072,O=C(O)c1ccc(CNc2cc(Br)ccc2NC(=O)c2ccc(-c3nnn(CC4CC4)n3)nc2)cc1,6.701929
c1ccc2c(c1)CN[C@H](CNc1ccc(-c3ccc(CNc4ccnc5ccccc45)cc3)cc1)C2,7.5698,O=C(Nc1ccc(-c2ccc(CNc3ccnc4ccccc34)cc2)cc1)[C@@H]1Cc2ccccc2CN1,7.657443
c1ccc2c(NCc3ccc(-c4nc5ccc(CNCCc6c[nH]c7ccccc67)cc5o4)cc3)ccnc2c1,6.892196,O=C(Nc1ccnc2ccccc12)c1ccc(-c2nc3ccc(CNCCc4c[nH]c5ccccc45)cc3o2)cc1,7.175627
Nc1ccc(C(=O)N2CCC[C@H]2C2=NCCc3ccccc32)cc1NC[C@@H]1Cc2ccccc2CN1,7.311275,Nc1cc(C(=O)N2CCC[C@H]2C2=NCCc3ccccc32)ccc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.084444
c1cc(NCc2ccc3[nH]c(C4CCNCC4)nc3c2)cc(-c2ccc(NCC3CNC3)cc2)c1,7.989674,O=C(Nc1ccc(-c2cccc(NCc3ccc4[nH]c(C5CCNCC5)nc4c3)c2)cc1)C1CNC1,8.069473
Nc1c(O)cccc1CNc1cccc(-c2ncccc2NCC2CCN2)c1,6.513149,Nc1c(O)cccc1C(=O)Nc1cccc(-c2ncccc2NCC2CCN2)c1,6.089682
O=C(Nc1cc(-c2cccc(NC[C@H]3CCCN(c4nc5ccccc5[nH]4)C3)c2)n[nH]1)NC1CC1,7.836656,O=C(Nc1cc(-c2cccc(NC(=O)[C@H]3CCCN(c4nc5ccccc5[nH]4)C3)c2)n[nH]1)NC1CC1,7.663387
N#Cc1ccc2oc(-c3ccc(CNc4cccc5cc[nH]c45)cc3)nc2c1,5.758968,N#Cc1ccc2oc(-c3ccc(C(=O)Nc4cccc5cc[nH]c45)cc3)nc2c1,6.099216
Nc1c(F)cccc1C(=O)Nc1ccc(-c2cccc(CN3CC(C(=O)O)C3)c2)cc1,5.296378,Nc1c(F)cccc1C(=O)Nc1ccc(-c2cccc(C(=O)N3CC(C(=O)O)C3)c2)cc1,5.792239
Oc1cc(CNCCc2c[nH]c3ccccc23)ccc1NCc1ccc2oc(C3CNC3)nc2c1,7.264374,O=C(Nc1ccc(CNCCc2c[nH]c3ccccc23)cc1O)c1ccc2oc(C3CNC3)nc2c1,7.354096
Nc1ccc(CNc2ccccc2C(=O)O)cc1NC[C@@H]1Cc2ccccc2CN1,5.726847,Nc1cc(CNc2ccccc2C(=O)O)ccc1NC(=O)[C@@H]1Cc2ccccc2CN1,5.985935
N#Cc1ccc(CN2CCC2C(=O)NCc2cn(CC3CC3)c3ccccc23)cn1,7.173873,N#Cc1ccc(C(=O)N2CCC2C(=O)NCc2cn(CC3CC3)c3ccccc23)cn1,7.408244
N#Cc1ccc2oc(-c3cccc(O)c3NCC3CCN3)nc2c1,5.760129,N#Cc1ccc2oc(-c3cccc(O)c3NC(=O)C3CCN3)nc2c1,5.95824
c1ccc([C@@H](C2=NCCc3ccccc32)N(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)CC2CCN2)cc1,7.538226,O=C(C1CCN1)N(Cc1ccc(-c2nnn(CC3CC3)n2)nc1)[C@H](C1=NCCc2ccccc21)c1ccccc1,7.449037
N[C@@H](CN1CCC[C@@H]1C(=O)Nc1cc(Br)n[nH]1)c1ccccc1,4.689854,N[C@@H](C(=O)N1CCC[C@@H]1C(=O)Nc1cc(Br)n[nH]1)c1ccccc1,5.552569
Nc1ccc(CNCc2ccc(C(F)(F)F)cc2)cc1O,4.513043,Nc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2)cc1O,4.851111
Nc1cc(C(=O)NCCc2c[nH]c3ccccc23)ccc1NCc1ccc2oc(C3CNC3)nc2c1,7.365486,Nc1cc(C(=O)NCCc2c[nH]c3ccccc23)ccc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,7.374555
N#Cc1ccc2[nH]cc(CN3CC(CN4CC(COCc5ccc(C(=O)O)cc5)C4)C3)c2c1,5.183655,N#Cc1ccc2[nH]cc(CN3CC(C(=O)N4CC(COCc5ccc(C(=O)O)cc5)C4)C3)c2c1,5.538108
O=C(O)c1cccc(O)c1NC[C@@H]1Cc2ccccc2CN1,4.775659,O=C(O)c1cccc(O)c1NC(=O)[C@@H]1Cc2ccccc2CN1,5.00065
O=C(Nc1cc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)n[nH]1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,8.222053,O=C(Nc1cc(-c2cccc(NC(=O)[C@@H]3Cc4ccccc4CN3)c2)n[nH]1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.833766
Oc1cc(CNc2cccc3cc[nH]c23)ccc1NCc1ccc(NCC2CNC2)c(NCC2CCN2)c1,7.24546,O=C(Nc1cccc2cc[nH]c12)c1ccc(NCc2ccc(NCC3CNC3)c(NCC3CCN3)c2)c(O)c1,7.186955
c1ccc(-c2nc3cc(CNc4ccc(-c5cccc(NCC6CNC6)c5)cc4)ccc3o2)cc1,7.795456,O=C(Nc1cccc(-c2ccc(NCc3ccc4oc(-c5ccccc5)nc4c3)cc2)c1)C1CNC1,8.043242
Cc1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)cnc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.834601,Cc1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)cnc1NC(=O)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.634205
C[C@H](Nc1cccc(-c2nc3cc(-c4nc5ccc(CNCc6c[nH]c7ccccc67)cc5o4)ccc3o2)c1)c1ccccc1,7.206177,C[C@H](Nc1cccc(-c2nc3cc(-c4nc5ccc(C(=O)NCc6c[nH]c7ccccc67)cc5o4)ccc3o2)c1)c1ccccc1,7.329273
OB(O)c1ccc(NCc2ccc(CCl)cc2)cc1,3.43211,O=C(Nc1ccc(B(O)O)cc1)c1ccc(CCl)cc1,3.777066
O=C(NC12CC(C1)C2)c1ccc(CNc2ccc(-c3ccc(NCC4CCN4)cc3)cc2)cc1,7.932803,O=C(NC12CC(C1)C2)c1ccc(CNc2ccc(-c3ccc(NC(=O)C4CCN4)cc3)cc2)cc1,7.621192
C[C@@H](Nc1c[nH]nc1NCc1ccc(C#N)nc1)c1ccccc1,4.570652,C[C@@H](Nc1c[nH]nc1NC(=O)c1ccc(C#N)nc1)c1ccccc1,5.073033
Nc1c(O)cccc1CNc1cccnc1Br,3.693878,Nc1c(O)cccc1C(=O)Nc1cccnc1Br,3.565609
Nc1ccc(CN2CCC[C@H]2C(=O)O)cc1Nc1nc2ccccc2[nH]1,4.33386,Nc1ccc(C(=O)N2CCC[C@H]2C(=O)O)cc1Nc1nc2ccccc2[nH]1,4.388345
c1cc(-c2nnn(CC3CC3)n2)ccc1COCC1CN(Cc2ccc3[nH]c(C4CCNCC4)nc3c2)C1,7.919284,O=C(c1ccc2[nH]c(C3CCNCC3)nc2c1)N1CC(COCc2ccc(-c3nnn(CC4CC4)n3)cc2)C1,7.818485
COc1cccc(CNc2ccc(NCc3ccc4nc(-c5ccc6nc([C@@H]7CCCN7)oc6c5)oc4c3)cc2)c1,7.479633,COc1cccc(CNc2ccc(NC(=O)c3ccc4nc(-c5ccc6nc([C@@H]7CCCN7)oc6c5)oc4c3)cc2)c1,7.422051
Nc1ccc(CNc2ccccc2-c2nc3cc(Br)ccc3[nH]2)cc1N,4.758312,Nc1ccc(C(=O)Nc2ccccc2-c2nc3cc(Br)ccc3[nH]2)cc1N,4.786257
Nc1ccc(CNCCc2cn(CC3CC3)c3ccccc23)cc1N,5.896722,Nc1ccc(C(=O)NCCc2cn(CC3CC3)c3ccccc23)cc1N,6.329192
O=C(O)CNCc1ccccn1,2.262163,O=C(O)CNC(=O)c1ccccn1,2.683414
Oc1ccc(-c2nnn(CC3CC3)n2)cc1NCc1ccc2oc([C@@H]3CCCN3C[C@@H]3Cc4ccccc4CN3)nc2c1,7.797132,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1ccc2oc([C@@H]3CCCN3)nc2c1)c1cc(-c2nnn(CC3CC3)n2)ccc1O,7.430786
C[C@@H](NCc1ccc(Cn2cc(-c3nc4ccc(C(=O)NC5CC5)cc4o3)c3cc(Br)ccc32)cc1)c1ccccc1,6.839518,C[C@@H](NC(=O)c1ccc(Cn2cc(-c3nc4ccc(C(=O)NC5CC5)cc4o3)c3cc(Br)ccc32)cc1)c1ccccc1,6.840892
c1ccc2c(c1)CN[C@H](CNc1cc(-c3cn(CC4CC4)nn3)n[nH]1)C2,8.176517,O=C(Nc1cc(-c2cn(CC3CC3)nn2)n[nH]1)[C@@H]1Cc2ccccc2CN1,7.964265
Fc1cccc(CNc2cc(Br)n[nH]2)n1,3.34183,O=C(Nc1cc(Br)n[nH]1)c1cccc(F)n1,3.930948
O=Cc1cccnc1N1CC(CNc2ccc(Br)cc2)C1,4.083826,O=Cc1cccnc1N1CC(C(=O)Nc2ccc(Br)cc2)C1,4.796649
O=C(O)c1ccc(-c2nc3ccc(CNc4ccc(NC5CC5)cc4)cc3o2)cc1,6.12359,O=C(O)c1ccc(-c2nc3ccc(C(=O)Nc4ccc(NC5CC5)cc4)cc3o2)cc1,6.230162
O=C(Nc1ccnc2ccccc12)c1ccc(COCC2CN(Cc3ccc(-c4nnn(CC5CC5)n4)nc3)C2)cc1,8.011472,O=C(Nc1ccnc2ccccc12)c1ccc(COCC2CN(C(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)C2)cc1,7.919114
